Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-27.08977	-47.22751	20.13774	0.4804724	0.2249988	0.3531487	0.448864
6	-37.76989	-52.92764	15.15775	2.273831	7.714382	0.09911668	0.2724711
12	-33.86357	-51.86693	18.00335	1.436334	0.8357316	0.3806185	0.7430097
18	-34.99005	-52.11739	17.12733	2.185085	0.8357316	0.3806185	0.2385237
24	-34.44857	-48.85576	14.40718	2.185085	1.406871	1.752588	0.08355523
30	-35.2811	-49.87684	14.59574	1.84774	1.353564	3.792383	0.8769719
36	-44.16834	-57.98381	13.81547	3.097738	1.035253	3.792383	0.5301624
42	-40.43468	-55.12906	14.69438	2.146829	3.38711	1.283796	0.5022359
48	-36.64396	-51.25247	14.60851	1.525277	3.38711	1.740743	1.063541
54	-32.57967	-47.7299	15.15023	1.362858	4.552767	0.9606793	0.9183918
60	-32.02268	-48.90914	16.88645	0.4562813	0.6122887	1.32402	1.808998
66	-28.84955	-47.27986	18.43031	0.3971905	0.4253905	0.1442627	2.193484
72	-35.97069	-50.53114	14.56045	0.6031331	0.9395408	9.155343	1.243483
78	-27.81838	-44.73697	16.91859	0.7208626	0.9395408	0.9024748	1.593984
84	-28.19955	-45.00482	16.80527	0.7288817	1.482321	1.283703	0.9933095
90	-32.41417	-46.49847	14.0843	0.2789684	1.482321	6.174789	1.919556
96	-30.32705	-47.15592	16.82886	1.192865	3.465204	0.2122104	0.990198
102	-33.0693	-48.54917	15.47988	1.41614	3.465204	1.130794	0.3603884
108	-31.69376	-50.24633	18.55257	1.689599	0.4388584	0.2803355	0.3343931
114	-28.4905	-48.60032	20.10982	0.4572144	0.1112341	0.3118817	1.201698
120	-34.31615	-52.04996	17.73381	0.7588998	0.0983107	3.524889	0.8872057
126	-25.42965	-46.00929	20.57964	0.1537666	0.1401625	0.3264286	0.9049692
132	-28.19075	-46.59977	18.40902	0.8030162	1.163928	0.3017727	0.8345353
138	-28.48054	-44.69359	16.21305	0.4401126	1.723689	0.3017727	2.436213
144	-32.3784	-46.77478	14.39639	0.4555952	2.644077	0.2954699	3.230826
150	-29.99743	-46.28775	16.29032	1.099898	2.644077	0.4869265	1.327893
156	-31.29676	-48.75813	17.46137	1.077186	1.76098	0.4869265	0.4175356
162	-31.84626	-49.28295	17.43668	1.628042	1.76098	0.2295867	0.6443334
168	-40.48506	-53.26279	12.77773	1.628042	14.2993	1.641406	0.6279232
174	-33.04782	-47.84833	14.80051	1.000945	3.240319	2.5654	0.9950317
180	-33.95889	-49.89575	15.93686	0.3915675	3.08607	0.6792926	1.758089
186	-27.70336	-45.748	18.04465	1.19535	2.096903	0.03148837	1.106967
192	-26.65074	-44.87374	18.223	0.8977501	2.761207	0.02756019	0.9071745
198	-29.94532	-48.18737	18.24205	0.4539508	2.146966	0.02756019	1.536956
204	-37.90085	-52.98452	15.08367	1.580182	3.494121	0.2293824	1.987956
210	-40.1123	-58.20952	18.09722	1.433851	0.8318064	0.02156145	1.68165
216	-37.39463	-51.37681	13.98218	0.8501531	4.119194	2.059564	1.729917
222	-40.11997	-51.845	11.72503	1.645276	2.750367	3.529743	2.589762
228	-35.90439	-52.25773	16.35335	0.7719029	0.9238348	1.554674	1.567554
234	-29.05768	-46.58576	17.52808	1.547054	0.9958837	0.4894357	0.7346802
240	-38.45142	-54.37163	15.92021	1.272576	0.7361755	2.124324	1.40919
246	-35.03807	-49.38052	14.34245	0.07272904	0.7361755	0.8607528	3.776687
252	-32.33829	-47.56847	15.23018	0.393904	5.452815	1.496012	1.091178
258	-30.81232	-46.65642	15.8441	0.9346557	3.179618	1.220879	0.8832816
264	-32.03601	-49.56434	17.52834	1.36365	0.3938475	1.220879	0.9214778
270	-30.62718	-48.76424	18.13706	0.8172305	0.3938475	0.2541272	1.929887
276	-27.25723	-47.3533	20.09607	0.4256287	0.3938475	0.07321181	1.235553
282	-27.82588	-48.23207	20.4062	0.3142931	0.2619382	0.07372187	1.310373
288	-29.5133	-48.21447	18.70116	0.3883716	1.47151	0.1387598	1.176935
294	-28.31731	-47.02648	18.70917	0.05795188	1.48683	0.04337103	1.736888
300	-29.81982	-46.85961	17.0398	0.02674027	1.48683	0.300398	2.280759
